52,Bobsleigh,Bobsleigh Men's Four,135343,135343,135014
52,Athletics,Athletics Women's 80 metres Hurdles,124024,115046,120125
52,Ice Hockey,Ice Hockey Women's Ice Hockey,130148,134085,129604
52,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,135488,134550,133544
52,Rowing,Rowing Women's Single Sculls,121109,115459,107564
52,Rowing,Rowing Women's Coxed Quadruple Sculls,135178,132891,122513
52,Rowing,Rowing Women's Double Sculls,133101,134585,130946
52,Boxing,Boxing Women's Lightweight,118917,132989,96466
52,Cycling,Cycling Women's BMX,90631,128138,112503
52,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",121200,107368,107368
52,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",131080,135245,134956
52,Figure Skating,Figure Skating Men's Singles,132167,131942,130800
52,Biathlon,Biathlon Women's 3 x 7.5 kilometres Relay,86467,80328,100302
52,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,134294,120580,111677
52,Baseball,Baseball Men's Baseball,133237,131817,130608
52,Boxing,Boxing Men's Light-Middleweight,118734,124901,134958
52,Athletics,Athletics Women's 800 metres,131205,127788,135074
52,Boxing,Boxing Men's Featherweight,133619,128821,128821
52,Fencing,"Fencing Men's Sabre, Masters, Individual",125939,105565,85325
52,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,122955,134882,129152
52,Cycling,"Cycling Women's Road Race, Individual",134980,122920,135003
52,Cycling,"Cycling Women's Mountainbike, Cross-Country",113913,131199,113913
52,Cycling,Cycling Men's Sprint,126122,124969,131345
52,Lacrosse,Lacrosse Men's Lacrosse,122754,131535,113948
52,Swimming,Swimming Women's 200 metres Butterfly,105326,129323,119835
52,Synchronized Swimming,Synchronized Swimming Women's Team,132884,134342,134568
52,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,129528,130481,127291
52,Rowing,Rowing Women's Coxless Pairs,116663,131842,127181
52,Cycling,"Cycling Men's 1,000 metres Time Trial",124969,126749,129504
52,Synchronized Swimming,Synchronized Swimming Women's Duet,132884,126529,118341
52,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",135109,134355,128147
52,Water Polo,Water Polo Women's Water Polo,133905,130957,133665
52,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,128285,128482,134561
52,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",127763,132971,119337
52,Athletics,Athletics Women's 10 kilometres Walk,86265,93571,128620
52,Athletics,Athletics Women's 20 kilometres Walk,128519,122981,125365
52,Sailing,Sailing Mixed 12 metres,130271,113749,110438
52,Rowing,Rowing Men's Coxed Pairs,134381,128062,135308
52,Judo,Judo Women's Extra-Lightweight,118250,118250,124918
52,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",112989,119228,134307
52,Table Tennis,Table Tennis Men's Team,134479,133363,133363
52,Diving,Diving Men's Synchronized Springboard,132045,133777,97771
52,Rowing,"Rowing Men's Coxed Fours, Outriggers",130457,126106,121586
52,Softball,Softball Women's Softball,132246,134437,132294
52,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",132549,123234,131936
52,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",131936,131936,133884
52,Biathlon,Biathlon Men's 10 kilometres Sprint,123254,116916,118599
52,Biathlon,Biathlon Men's 20 kilometres,118599,123254,132820
52,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,132820,129056,135059
52,Boxing,Boxing Men's Middleweight,121348,131708,133999
52,Gymnastics,"Gymnastics Men's Individual All-Around, 5 Events",92434,14549,19927
52,Gymnastics,Gymnastics Men's Rope Climbing,116610,131985,127106
52,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,114714,134190,112077
52,Sailing,Sailing Women's Three Person Keelboat,130882,131164,131858
52,Trampolining,Trampolining Men's Individual,86218,128161,122714
52,Taekwondo,Taekwondo Women's Featherweight,56295,121646,135335
52,Sailing,Sailing Mixed Two Person Dinghy,112616,117118,118125
52,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",74764,106901,125929
52,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",130770,100906,115215
52,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",,,
52,Archery,"Archery Men's Target Archery, 28 metres, Team",130525,124942,100580
52,Archery,"Archery Men's Target Archery, 33 metres, Team",124942,100580,
52,Archery,"Archery Men's Target Archery, 50 metres, Team",124942,100580,
52,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",134824,134928,135067
52,Freestyle Skiing,Freestyle Skiing Women's Moguls,129373,121592,121592
52,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",125258,70045,133995
52,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,130669,131526,130562
52,Snowboarding,Snowboarding Men's Halfpipe,130018,94822,119802
52,Sailing,Sailing Mixed 6 metres,130085,129240,130842
52,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",133782,122700,133403
52,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,88298,131777,123120
52,Weightlifting,Weightlifting Men's Heavyweight,134407,126988,134135
52,Modern Pentathlon,Modern Pentathlon Women's Individual,127522,103212,119264
52,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,135047,130370,134116
52,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",115709,127162,127162
52,Shooting,"Shooting Men's Running Target, 10 metres",132523,132008,98068
52,Golf,Golf Men's Individual,105390,114934,101344
52,Equestrianism,"Equestrianism Men's Jumping, Individual",125878,127363,127409
52,Triathlon,Triathlon Women's Olympic Distance,113893,113893,130683
52,Athletics,Athletics Men's 10 kilometres Walk,79596,129086,107813
52,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,115638,132901,103514
52,Swimming,Swimming Women's 200 metres Individual Medley,132744,105326,126376
52,Polo,Polo Men's Polo,131208,131208,131733
52,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,123641,130370,103983
52,Nordic Combined,Nordic Combined Men's Individual,129268,126745,133012
52,Judo,Judo Men's Heavyweight,116817,133994,126045
52,Rowing,"Rowing Men's Coxed Fours, Inriggers",92612,130454,88991
52,Cycling,Cycling Men's BMX,115836,130754,101431
52,Figure Skating,Figure Skating Mixed Pairs,134641,134877,134641
52,Art Competitions,Art Competitions Mixed Sculpturing,130936,47386,76076
52,Rowing,Rowing Women's Lightweight Double Sculls,124584,132058,124584
52,Speed Skating,"Speed Skating Men's 5,000 metres",123671,133925,126849
52,Athletics,"Athletics Men's Cross-Country, Individual",87390,101050,69823
52,Athletics,"Athletics Men's Cross-Country, Team",126176,130837,108032
52,Equestrianism,"Equestrianism Mixed Dressage, Individual",129726,129726,123167
52,Equestrianism,"Equestrianism Mixed Dressage, Team",129726,130917,135322
52,Athletics,"Athletics Women's 1,500 metres",78805,120894,120627
52,Rowing,Rowing Men's Coxless Pairs,130834,129332,135498
52,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",133226,75609,132845
52,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,130945,125803,131905
52,Sailing,Sailing Mixed 40 metres,119172,116973,
52,Athletics,"Athletics Women's 10,000 metres",132039,128498,134895
52,Taekwondo,Taekwondo Women's Heavyweight,134740,112907,128077
52,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",130311,131538,89651
52,Rowing,Rowing Men's 17-Man Naval Rowing Boats,125805,122318,133961
52,Cross Country Skiing,Cross Country Skiing Men's 10/10 kilometres Pursuit,33312,,32418
52,Rowing,Rowing Men's Quadruple Sculls,131347,133238,135393
52,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",123816,133516,133818
52,Speed Skating,"Speed Skating Men's 1,000 metres",135071,134718,134718
52,Speed Skating,"Speed Skating Men's 1,500 metres",126047,126168,133925
52,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",128165,124716,131948
52,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",127078,52335,76645
52,Judo,Judo Women's Heavyweight,134872,122390,133368
52,Athletics,Athletics Women's Shot Put,135553,135553,135553
52,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",131743,131743,108301
52,Equestrianism,"Equestrianism Men's Jumping, Team",130029,127304,127397
52,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",68002,88298,122700
52,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",88298,88298,69393
52,Gymnastics,Gymnastics Men's Club Swinging,102841,127106,130883
52,Canoeing,"Canoeing Men's Kayak Singles, Slalom",107140,128262,97262
52,Shooting,"Shooting Mixed Free Pistol, 50 metres",111582,127215,127215
52,Tennis,Tennis Women's Singles,130759,126992,135508
52,Tennis,Tennis Mixed Doubles,130584,131583,134322
52,Tennis,Tennis Women's Doubles,130759,116313,135502
52,Archery,Archery Men's Team,130014,131856,132115
52,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",128853,130128,120857
52,Table Tennis,Table Tennis Men's Doubles,132416,128569,133350
52,Judo,Judo Women's Half-Middleweight,135219,132073,135219
52,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,130079,134864,125060
52,Judo,Judo Women's Middleweight,125914,119666,135535
52,Curling,Curling Women's Curling,116872,129646,134821
52,Curling,Curling Men's Curling,129563,129881,121340
52,Judo,Judo Women's Lightweight,110549,65528,132092
52,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",127281,127402,129494
52,Equestrianism,"Equestrianism Men's Three-Day Event, Team",129494,127896,131220
52,Cross Country Skiing,Cross Country Skiing Men's Sprint,70033,106978,135263
52,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,94217,127754,101570
52,Cycling,Cycling Men's Madison,93409,118772,130311
52,Snowboarding,Snowboarding Women's Halfpipe,120111,126358,100146
52,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",18563,128036,89894
52,Table Tennis,Table Tennis Women's Doubles,134605,132569,133369
52,Swimming,Swimming Women's 400 metres Individual Medley,132744,127871,135055
52,Shooting,"Shooting Women's Sporting Pistol, 25 metres",119749,133103,108383
52,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",102629,122412,114079
52,Canoeing,Canoeing Men's Kayak Relay 4 x 500 metres,129661,117577,113577
52,Athletics,"Athletics Men's 3,000 metres, Team",118069,133916,133916
52,Freestyle Skiing,Freestyle Skiing Men's Slopestyle,21248,58760,41011
52,Synchronized Swimming,Synchronized Swimming Women's Solo,128053,128053,88534
52,Athletics,Athletics Men's Standing Long Jump,122302,122302,121133
52,Badminton,Badminton Mixed Doubles,134683,132053,134683
52,Athletics,Athletics Women's Pentathlon,120585,117219,95876
52,Cross Country Skiing,Cross Country Skiing Women's Sprint,33918,104094,110200
52,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,112131,85479,129619
52,Athletics,Athletics Women's Pole Vault,115949,115949,101998
52,Figure Skating,Figure Skating Mixed Team,127236,126799,130032
52,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 and 100 yards",18393,50984,7955
52,Shooting,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team",94913,127349,99570
52,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 yards",116044,46769,3493
52,Shooting,"Shooting Men's Small-Bore Rifle, Moving Target, 25 yards",35781,76678,75377
52,Shooting,"Shooting Men's Military Pistol, Team",112576,127608,135405
52,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",114177,121939,131327
52,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",114177,111942,119839
52,Weightlifting,Weightlifting Women's Super-Heavyweight,134800,131745,131745
52,Wrestling,"Wrestling Women's Lightweight, Freestyle",133130,134776,125928
52,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",130925,128325,126029
52,Rowing,Rowing Women's Coxed Fours,129668,134811,121701
52,Speed Skating,Speed Skating Women's 500 metres,133235,132790,128405
52,Judo,Judo Women's Half-Lightweight,132001,133035,125957
52,Speed Skating,Speed Skating Men's 500 metres,120150,133002,120150
52,Weightlifting,"Weightlifting Men's Unlimited, One Hand",114769,54456,107303
52,Athletics,Athletics Women's Discus Throw,135501,129833,135501
52,Shooting,"Shooting Men's Free Rifle, Prone, 600 metres",35572,89706,66826
52,Rowing,Rowing Women's Quadruple Sculls,134592,126103,123602
52,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",101995,131480,97482
52,Biathlon,Biathlon Women's 10 kilometres Pursuit,130430,130430,86318
52,Fencing,"Fencing Men's Foil, Masters, Individual",97712,93575,80062
52,Fencing,"Fencing Men's epee, Masters, Individual",125939,38281,98435
52,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",32512,42822,78994
52,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",113874,68714,129162
52,Art Competitions,"Art Competitions Mixed Music, Compositions For Solo Or Chorus",49111,119818,39526
52,Fencing,"Fencing Women's epee, Individual",117407,47187,117382
52,Fencing,"Fencing Women's epee, Team",132885,133819,132533
52,Swimming,"Swimming Men's 4,000 metres Freestyle",53973,127339,75597
52,Swimming,Swimming Men's Underwater Swimming,27933,111484,72609
52,Wrestling,"Wrestling Men's Middleweight A, Greco-Roman",55139,61129,5584
52,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres",88904,55421,64585
52,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",113935,103465,129248
52,Sailing,Sailing Mixed Skiff,128801,75740,92581
52,Speed Skating,"Speed Skating Men's 10,000 metres",125746,128827,126849
52,Badminton,Badminton Men's Singles,69968,131077,131998
52,Art Competitions,Art Competitions Mixed Painting,92853,132751,124657
52,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",130956,125333,130560
52,Shooting,"Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team",113998,111656,66870
52,Diving,Diving Men's Plain High,128235,111715,53830
52,Shooting,"Shooting Men's Running Target, Single And Double Shot",102227,111727,108997
52,Shooting,"Shooting Men's Small-Bore Rifle, Any Position, 50 metres",48783,80004,16748
52,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres",18257,127349,32902
52,Swimming,Swimming Women's 10 kilometres Open Water,124886,92413,92099
52,Snowboarding,Snowboarding Women's Slopestyle,3823,103439,55681
52,Snowboarding,Snowboarding Men's Giant Slalom,99376,97279,58940
52,Snowboarding,Snowboarding Men's Parallel Giant Slalom,130402,107339,63007
52,Snowboarding,Snowboarding Men's Boardercross,129738,134923,98684
52,Snowboarding,Snowboarding Men's Parallel Slalom,130402,63007,57585
52,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",131080,129880,125250
52,Cycling,"Cycling Men's Team Pursuit, 1,980 yards",92407,85484,82362
52,Cycling,"Cycling Men's 5,000 metres",126122,106878,125496
52,Cycling,Cycling Men's 100 kilometres,35708,62185,66622
52,Cricket,Cricket Men's Cricket,120829,120863,
52,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",135018,134355,135109
52,Diving,Diving Women's Plain High,112209,99587,129979
52,Shooting,"Shooting Men's Free Rifle, 400, 600 and 800 metres, Team",115405,103465,123859
52,Canoeing,"Canoeing Men's Canadian Singles, 10,000 metres",102893,91828,66369
52,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",,12817,125244
52,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,104094,107976,103975
52,Swimming,Swimming Men's 400 metres Breaststroke,74156,47676,23478
52,Boxing,Boxing Women's Middleweight,109724,121172,127225
52,Cross Country Skiing,Cross Country Skiing Women's 20 kilometres,120323,112111,112111
52,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",118953,120131,118869
52,Freestyle Skiing,Freestyle Skiing Men's Aerials,123934,93923,70708
52,Sailing,Sailing Men's Skiff,122556,122556,95494
52,Athletics,Athletics Men's Standing High Jump,33557,122302,122302
52,Athletics,Athletics Men's Pentathlon,120088,113035,72192
52,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",,,
52,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",113935,111942,129298
52,Swimming,"Swimming Men's 1,200 metres Freestyle",44875,4116,
52,Shooting,Shooting Women's Skeet,100315,129289,100315
52,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,36512,116413,54079
52,Biathlon,Biathlon Men's 15 kilometres Mass Start,123616,110415,81846
52,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,47457,47457,116539
52,Cycling,Cycling Men's 1/4 mile,51135,29791,11528
52,Cycling,Cycling Men's 1/2 mile,51135,11528,29791
52,Cycling,Cycling Men's 5 mile,106953,130421,4153
52,Cycling,Cycling Men's 25 mile,29791,4153,130421
52,Shooting,"Shooting Men's Small-Bore Rifle, Standing, 50 metres",87298,102880,34643
52,Shooting,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team",107529,114410,111942
52,Sailing,Sailing Mixed 8 metres,131460,129837,129846
52,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),126168,128810,129640
52,Athletics,"Athletics Men's Discus Throw, Greek Style",109597,50016,82857
52,Athletics,"Athletics Men's Javelin Throw, Freestyle",68647,70072,112718
52,Shooting,"Shooting Men's Free Rifle, 1,000 Yards",79961,18804,12358
52,Gymnastics,Gymnastics Women's Team Portable Apparatus,118708,123449,132792
52,Figure Skating,Figure Skating Mixed Ice Dancing,130032,134888,134888
52,Equestrianism,"Equestrianism Men's Dressage, Individual",95886,105400,127405
52,Swimming,Swimming Women's 100 metres Breaststroke,124929,132765,130137
52,Cycling,Cycling Women's Team Pursuit,122071,123943,130095
52,Art Competitions,"Art Competitions Mixed Painting, Paintings",128216,115607,61184
52,Speed Skating,"Speed Skating Women's 5,000 metres",124607,131897,133941
52,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),131897,135163,135163
52,Athletics,"Athletics Men's 3,000 metres Walk",117611,91655,105795
52,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",,,
52,Snowboarding,Snowboarding Women's Boardercross,104994,74201,121842
52,Shooting,"Shooting Mixed Running Target, 50 metres",134717,94338,65546
52,Luge,Luge Mixed Team Relay,129611,52871,120492
52,Badminton,Badminton Men's Doubles,134523,133389,120206
52,Cycling,Cycling Women's Individual Time Trial,134980,133592,133592
52,Fencing,"Fencing Women's Sabre, Individual",133685,125779,128705
52,Athletics,"Athletics Women's 3,000 metres",105010,112017,130635
52,Fencing,"Fencing Men's Sabre, Individual, Three Hits",18829,124885,121414
52,Nordic Combined,Nordic Combined Men's Team,126500,126500,118144
52,Archery,Archery Women's Double National Round,85547,29039,95906
52,Cycling,Cycling Men's Omnium,126933,23001,45769
52,Equestrianism,Equestrianism Mixed Hacks And Hunter Combined,83439,4914,26465
52,Athletics,Athletics Men's Pentathlon (Ancient),78465,82857,68647
52,Art Competitions,Art Competitions Mixed Literature,85872,115924,41434
52,Sailing,Sailing Mixed 10 metres,128218,127938,115700
52,Wrestling,"Wrestling Women's Featherweight, Freestyle",75285,133130,111288
52,Shooting,"Shooting Men's Trap, Team",131700,129962,129962
52,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",134980,128993,134980
52,Cycling,Cycling Women's Points Race,127534,134980,122946
52,Tennis,"Tennis Mixed Doubles, Covered Courts",45617,8107,108964
52,Tennis,"Tennis Women's Singles, Covered Courts",45617,42660,91835
52,Nordic Combined,Nordic Combined Men's Sprint,66030,80725,48298
52,Sailing,Sailing Men's Two Person Keelboat,110871,131357,106683
52,Cycling,Cycling Men's Keirin,102971,85145,124963
52,Cycling,Cycling Men's Team Sprint,131345,129185,121488
52,Weightlifting,Weightlifting Women's Heavyweight,123513,133601,132939
52,Athletics,Athletics Men's 5 mile,127105,116860,116860
52,Shooting,"Shooting Men's Running Target, Single Shot",117046,117045,120742
52,Shooting,"Shooting Men's Running Target, Single Shot, Team",117046,130936,123688
52,Shooting,"Shooting Men's Running Target, Double Shot",130936,98874,117046
52,Bobsleigh,Bobsleigh Women's Two,107304,130626,129466
52,Golf,Golf Women's Individual,91521,130096,96774
52,Canoeing,"Canoeing Women's Kayak Singles, Slalom",79409,131562,131867
52,Weightlifting,Weightlifting Men's Heavyweight I,134015,126957,86078
52,Racquets,Racquets Men's Singles,86723,67568,15435
52,Racquets,Racquets Men's Doubles,93046,16786,86723
52,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",130266,124648,129581
52,Motorboating,Motorboating Mixed A-Class (Open),120129,,
52,Archery,Archery Men's Continental Style,43038,126092,17142
52,Military Ski Patrol,Military Ski Patrol Men's Military Ski Patrol,125524,76706,125054
52,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",85838,81702,57734
52,Wrestling,"Wrestling Women's Flyweight, Freestyle",121345,114160,132603
52,Art Competitions,"Art Competitions Mixed Literature, Unknown Event",,,
52,Sailing,Sailing Mixed 0.5-1 Ton,76805,124115,124115
52,Art Competitions,"Art Competitions Mixed Painting, Applied Arts",28501,48451,89863
52,Croquet,"Croquet Mixed Singles, One Ball",5989,55286,129049
52,Croquet,Croquet Mixed Doubles,55286,,
52,Shooting,"Shooting Men's Running Target, Double Shot, Team",130106,117046,129248
52,Weightlifting,Weightlifting Women's Light-Heavyweight,132003,134691,109924
52,Shooting,"Shooting Men's Running Target, 50 metres",69579,50645,50645
52,Shooting,"Shooting Men's Free Pistol, 50 yards",124156,115519,41878
52,Shooting,"Shooting Men's Free Pistol, 50 yards, Team",41878,124156,128225
52,Fencing,"Fencing Men's epee, Masters and Amateurs, Individual",6211,36144,108188
52,Swimming,Swimming Men's 10 kilometres Open Water,129236,72446,129372
52,Equestrianism,"Equestrianism Men's Dressage, Team",127388,119998,126148
52,Art Competitions,"Art Competitions Mixed Music, Compositions For Orchestra",122827,122873,110858
52,Archery,Archery Men's Double York Round,29040,130662,119962
52,Wrestling,"Wrestling Women's Middleweight, Freestyle",58163,77851,127235
52,Equestrianism,"Equestrianism Men's Vaulting, Individual",13956,35183,35406
52,Taekwondo,Taekwondo Men's Featherweight,118959,110934,118959
52,Swimming,Swimming Men's 4 x 250 metres Freestyle Relay,127339,106835,118890
52,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,116916,126885,130959
52,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,88847,134154,46696
52,Freestyle Skiing,Freestyle Skiing Women's Slopestyle,50359,71033,66120
52,Judo,Judo Men's Open Class,132377,99892,107233
52,Table Tennis,Table Tennis Women's Team,134605,128496,128496
52,Athletics,Athletics Women's Hammer Throw,131193,134559,134559
52,Shooting,"Shooting Men's Military Rifle, Prone, 600 metres, Team",113935,112234,88281
52,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",77674,23703,99165
52,Sailing,Sailing Men's One Person Heavyweight Dinghy,108000,134170,90604
52,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,132561,134593,128427
52,Cycling,Cycling Women's Sprint,127043,102862,132613
52,Cycling,Cycling Women's 500 metres Time Trial,78005,54805,122307
52,Shooting,Shooting Women's Trap,111661,114694,98086
52,Shooting,Shooting Women's Double Trap,100315,67784,100315
52,Rowing,Rowing Men's 6-Man Naval Rowing Boats,120734,126203,113451
52,Art Competitions,Art Competitions Mixed Music,81356,116283,
52,Weightlifting,Weightlifting Men's Heavyweight II,133764,118704,129508
52,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres",114177,85949,
52,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",91740,85949,89913
52,Shooting,"Shooting Men's Free Rifle, Standing, 300 metres",73260,89913,92232
52,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",132561,132562,132562
52,Athletics,"Athletics Men's 3,200 metres Steeplechase",103600,101338,31759
52,Rowing,Rowing Women's Coxless Fours,131623,37599,110258
52,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,119937,108924,55991
52,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,107048,76633,79492
52,Tennis,"Tennis Men's Doubles, Covered Courts",41826,110812,108964
52,Tennis,"Tennis Men's Singles, Covered Courts",41826,28817,130415
52,Cycling,Cycling Men's 25 kilometres,8513,48532,25505
52,Weightlifting,Weightlifting Women's Middleweight,111571,122222,115986
52,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",66269,128872,95256
52,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",42155,113856,100764
52,Shooting,"Shooting Men's Military Rifle, 200 metres",57486,92301,121920
52,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",134824,109758,128526
52,Athletics,Athletics Men's Standing Triple Jump,33557,60473,114151
52,Rowing,Rowing Men's Coxed Pairs (1 kilometres),36167,28174,36915
52,Shooting,"Shooting Men's Military Pistol, 30 metres",91332,14484,135405
52,Cycling,Cycling Women's Keirin,92991,53471,78005
52,Archery,"Archery Men's Au Cordon Dore, 50 metres",48121,124694,35601
52,Swimming,Swimming Women's 300 metres Freestyle,12248,131502,107567
52,Sailing,Sailing Women's Skiff,65026,78119,104866
52,Snowboarding,Snowboarding Women's Giant Slalom,103216,100006,61815
52,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",20080,116307,110038
52,Sailing,Sailing Mixed 30 metres,114705,,
52,Athletics,"Athletics Men's 4,000 metres Steeplechase",100882,10161,101468
52,Athletics,"Athletics Men's 5,000 metres, Team",122978,98322,
52,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres, Team",106417,113935,65868
52,Snowboarding,Snowboarding Men's Slopestyle,63232,105276,77881
52,Rowing,Rowing Men's Coxed Pairs (1 mile),36167,97349,76429
52,Art Competitions,Art Competitions Mixed Unknown Event,,,
52,Cycling,Cycling Women's Omnium,122071,45332,31434
52,Freestyle Skiing,Freestyle Skiing Men's Halfpipe,131113,100655,102157
52,Swimming,Swimming Men's 200 metres Obstacle Course,66363,127950,58638
52,Swimming,Swimming Men's 200 metres Team Swimming,72132,125922,118662
52,Sailing,Sailing Mixed 12 foot,48661,124344,
52,Art Competitions,"Art Competitions Mixed Music, Instrumental And Chamber",,129401,67136
52,Art Competitions,"Art Competitions Mixed Music, Vocals",,,11253
52,Art Competitions,"Art Competitions Mixed Literature, Dramatic Works",,25957,
52,Jeu De Paume,Jeu De Paume Men's Singles,42060,79794,72692
52,Sailing,Sailing Mixed 10-20 Ton,93521,26903,49907
52,Cycling,Cycling Men's 1/3 mile,51135,29791,11528
52,Cycling,Cycling Men's 1 mile,51135,29791,11528
52,Cycling,Cycling Men's 2 mile,29791,41013,51135
52,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Plaques",,119650,42828
52,Sailing,Sailing Mixed 7 metres,131696,86024,
52,Athletics,"Athletics Men's 1,600 metres Medley Relay",118909,121906,130294
52,Croquet,"Croquet Mixed Singles, Two Balls",129049,126476,106157
52,Canoeing,"Canoeing Men's Folding Kayak Doubles, 10 kilometres",55264,49965,130340
52,Athletics,Athletics Men's 60 metres,63659,119439,103047
52,Snowboarding,Snowboarding Women's Parallel Giant Slalom,106106,118046,134105
52,Trampolining,Trampolining Women's Individual,73100,122445,69329
52,Sailing,Sailing Mixed 2-3 Ton,67525,116681,106943
52,Speed Skating,Speed Skating Men's Allround,120150,66838,111842
52,Shooting,"Shooting Men's Military Rifle, Prone, 600 metres",55202,32982,113935
52,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",122744,104535,129389
52,Snowboarding,Snowboarding Women's Parallel Slalom,30509,57744,61692
52,Shooting,"Shooting Men's Dueling Pistol, 30 metres, Team",127349,127582,115133
52,Gymnastics,"Gymnastics Men's Parallel Bars, Teams",129377,,71691
52,Gymnastics,"Gymnastics Men's Horizontal Bar, Teams",129377,,
52,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",127349,116044,113998
